SOLUTION|PROFIT|REVENUE|TIME|DISTANCE|ITERATION
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6682
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6683
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6684
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6685
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6686
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6687
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6688
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6689
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6690
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6691
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6692
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6693
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6694
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6695
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6696
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6697
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6698
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6699
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6700
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6701
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6702
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6703
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6704
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6705
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6706
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6707
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6708
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6709
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6710
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6711
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6712
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6713
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6714
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6715
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6716
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6717
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6718
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6719
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6720
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6721
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6722
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6723
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6724
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6725
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6726
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6727
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6728
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 47[0], 4[1], 17[0], 37[0], 15[0], 33[0], 45[0], 44[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 7[0], 23[0], 6[0], 48[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 16[0], 50[1], 9[0], 49[1], 10[0], 39[0], 30[0], 34[1], 21[1], 2[1], 22[1], 27[1], 32[1], 1| 4126.932003 | 6701.000000 | 579.745044 | 12.165525 | 6729
